pp,wk,ve,tot
23,4,3,118.02495399627213
23,4,4,118.04779111874024
23,4,5,118.07062824120833
23,4,6,118.09346536367643
23,4,7,118.11630248614453
23,4,8,118.13913960861262
23,4,9,118.16197673108073
23,4,10,118.18481385354883
23,4,11,118.20765097601694
23,4,12,118.23048809848503
23,4,13,118.25332522095313
23,4,14,118.27616234342123
23,4,15,118.29899946588932
23,4,16,118.32183658835743
23,4,17,118.34467371082553
23,4,18,118.36751083329364
23,4,19,118.39034795576174
23,4,20,118.41318507822983
23,4,21,118.43602220069793
23,4,22,118.45885932316604
23,4,23,118.48169644563413
23,4,24,118.50453356810223
23,4,25,118.52737069057034
23,4,26,118.55020781303844
23,4,27,118.57304493550654
23,4,28,118.59588205797463
23,4,29,118.61871918044274
23,4,30,118.64155630291083
23,4,31,118.66439342537893
23,4,32,118.68723054784704
23,4,33,118.71006767031514
23,4,34,118.73290479278324
23,4,35,118.75574191525133
23,4,36,118.77857903771944
23,4,37,118.80141616018754
23,4,38,118.82425328265563
23,4,39,118.84709040512374
23,4,40,118.86992752759184
23,4,41,118.89276465005995
23,4,42,118.91560177252805
23,4,43,118.93843889499614
23,4,44,118.96127601746424
23,5,0,115.95118687339748
23,5,1,115.97402399586558
23,5,2,115.99686111833368
23,5,3,116.01969824080177
23,5,4,116.04253536326988
23,5,5,116.06537248573798
23,5,6,116.08820960820609
23,5,7,116.11104673067419
23,5,8,116.13388385314228
23,5,9,116.15672097561038
23,5,10,116.17955809807847
23,5,11,116.20239522054658
23,5,12,116.22523234301468
23,5,13,116.24806946548279
23,5,14,116.27090658795089
23,5,15,116.29374371041898
23,5,16,116.31658083288708
23,5,17,116.33941795535519
23,5,18,116.36225507782328
23,5,19,116.38509220029138
23,5,20,116.40792932275949
23,5,21,116.43076644522759
23,5,22,116.4536035676957
23,5,23,116.47644069016378
23,5,24,116.49927781263189
23,5,25,116.52211493509999
23,5,26,116.54495205756808
23,5,27,116.56778918003619
23,5,28,116.59062630250429
23,5,29,116.6134634249724
23,5,30,116.63630054744048
23,5,31,116.65913766990859
23,5,32,116.68197479237669
23,5,33,116.70481191484478
23,5,34,116.72764903731289
23,5,35,116.75048615978099
23,5,36,116.7733232822491
23,5,37,116.7961604047172
23,5,38,116.81899752718529
23,5,39,116.84183464965339
23,5,40,116.8646717721215
23,5,41,116.88750889458959
23,5,42,116.91034601705769
23,5,43,116.9331831395258
23,5,44,116.9560202619939
24,0,0,127.41344387149363
24,0,1,127.43628099396172
24,0,2,127.45911811642982
24,0,3,127.48195523889791
24,0,4,127.50479236136601
24,0,5,127.52762948383412
24,0,6,127.55046660630222
24,0,7,127.57330372877033
24,0,8,127.59614085123843
24,0,9,127.61897797370652
24,0,10,127.64181509617462
24,0,11,127.66465221864271
24,0,12,127.68748934111082
24,0,13,127.71032646357892
24,0,14,127.73316358604703
24,0,15,127.75600070851513
24,0,16,127.77883783098324
24,0,17,127.80167495345133
24,0,18,127.82451207591943
24,0,19,127.84734919838752
24,0,20,127.87018632085562
24,0,21,127.89302344332373
24,0,22,127.91586056579183
24,0,23,127.93869768825994
24,0,24,127.96153481072803
24,0,25,127.98437193319613
24,0,26,128.00720905566422
24,0,27,128.03004617813232
24,0,28,128.05288330060043
24,0,29,128.07572042306853
24,0,30,128.09855754553664
24,0,31,128.12139466800474
24,0,32,128.14423179047282
24,0,33,128.16706891294092
24,0,34,128.18990603540902
24,0,35,128.21274315787713
24,0,36,128.23558028034523
24,0,37,128.25841740281334
24,0,38,128.28125452528144
24,0,39,128.30409164774954
24,0,40,128.32692877021765
24,0,41,128.34976589268572
24,0,42,128.37260301515383
24,0,43,128.39544013762193
24,0,44,128.41827726009004
24,1,0,125.40818811602327
24,1,1,125.43102523849137
24,1,2,125.45386236095948
24,1,3,125.47669948342758
24,1,4,125.49953660589568
24,1,5,125.52237372836377
24,1,6,125.54521085083188
24,1,7,125.56804797329997
24,1,8,125.59088509576807
24,1,9,125.61372221823618
24,1,10,125.63655934070428
24,1,11,125.65939646317238
24,1,12,125.68223358564049
24,1,13,125.70507070810858
24,1,14,125.72790783057668
24,1,15,125.75074495304477
24,1,16,125.77358207551288
24,1,17,125.79641919798098
24,1,18,125.81925632044909
24,1,19,125.84209344291719
24,1,20,125.86493056538528
24,1,21,125.88776768785338
24,1,22,125.91060481032147
24,1,23,125.93344193278958
24,1,24,125.95627905525768
24,1,25,125.97911617772579
24,1,26,126.00195330019389
24,1,27,126.024790422662
24,1,28,126.04762754513008
24,1,29,126.07046466759819
24,1,30,126.09330179006628
24,1,31,126.11613891253438
24,1,32,126.13897603500249
24,1,33,126.16181315747059
24,1,34,126.1846502799387
24,1,35,126.2074874024068
24,1,36,126.23032452487489
24,1,37,126.25316164734299
24,1,38,126.27599876981108
24,1,39,126.29883589227919
24,1,40,126.32167301474729
24,1,41,126.3445101372154
24,1,42,126.3673472596835
24,1,43,126.39018438215159
24,1,44,126.41302150461969
24,2,0,123.40293236055292
24,2,1,123.42576948302103
24,2,2,123.44860660548913
24,2,3,123.47144372795722
24,2,4,123.49428085042533
24,2,5,123.51711797289343
24,2,6,123.53995509536153
24,2,7,123.56279221782964
24,2,8,123.58562934029773
24,2,9,123.60846646276583
24,2,10,123.63130358523392
24,2,11,123.65414070770203
24,2,12,123.67697783017013
24,2,13,123.69981495263823
24,2,14,123.72265207510634
24,2,15,123.74548919757443
24,2,16,123.76832632004253
24,2,17,123.79116344251064
24,2,18,123.81400056497873
24,2,19,123.83683768744683
24,2,20,123.85967480991494
24,2,21,123.88251193238304
24,2,22,123.90534905485114
24,2,23,123.92818617731923
24,2,24,123.95102329978734
24,2,25,123.97386042225544
24,2,26,123.99669754472353
24,2,27,124.01953466719164
24,2,28,124.04237178965974
24,2,29,124.06520891212784
24,2,30,124.08804603459593
24,2,31,124.11088315706404
24,2,32,124.13372027953214
24,2,33,124.15655740200023
24,2,34,124.17939452446834
24,2,35,124.20223164693644
24,2,36,124.22506876940454
24,2,37,124.24790589187265
24,2,38,124.27074301434074
24,2,39,124.29358013680884
24,2,40,124.31641725927695
24,2,41,124.33925438174504
24,2,42,124.36209150421314
24,2,43,124.38492862668124
24,2,44,124.40776574914935
24,3,0,121.39767660508258
24,3,1,121.42051372755068
24,3,2,121.44335085001879
24,3,3,121.46618797248688
24,3,4,121.48902509495498
24,3,5,121.51186221742309
24,3,6,121.53469933989118
24,3,7,121.55753646235928
24,3,8,121.58037358482738
24,3,9,121.60321070729549
24,3,10,121.62604782976358
24,3,11,121.64888495223168
24,3,12,121.67172207469979
24,3,13,121.69455919716788
24,3,14,121.71739631963598
24,3,15,121.74023344210408
24,3,16,121.76307056457219
24,3,17,121.7859076870403
24,3,18,121.80874480950838
24,3,19,121.83158193197649
24,3,20,121.85441905444459
24,3,21,121.87725617691268
24,3,22,121.90009329938079
24,3,23,121.92293042184889
24,3,24,121.945767544317
24,3,25,121.9686046667851
24,3,26,121.99144178925319
24,3,27,122.01427891172129
24,3,28,122.0371160341894
24,3,29,122.05995315665749
24,3,30,122.08279027912559
24,3,31,122.1056274015937
24,3,32,122.1284645240618
24,3,33,122.15130164652989
24,3,34,122.17413876899799
24,3,35,122.1969758914661
24,3,36,122.21981301393419
24,3,37,122.24265013640229
24,3,38,122.2654872588704
24,3,39,122.2883243813385
24,3,40,122.3111615038066
24,3,41,122.33399862627469
24,3,42,122.3568357487428
24,3,43,122.3796728712109
24,3,44,122.40250999367899
24,4,0,119.39242084961224
24,4,1,119.41525797208034
24,4,2,119.43809509454843
24,4,3,119.46093221701653
24,4,4,119.48376933948464
24,4,5,119.50660646195274
24,4,6,119.52944358442085
24,4,7,119.55228070688894
24,4,8,119.57511782935704
24,4,9,119.59795495182514
24,4,10,119.62079207429323
24,4,11,119.64362919676134
24,4,12,119.66646631922944
24,4,13,119.68930344169755
24,4,14,119.71214056416564
24,4,15,119.73497768663374
24,4,16,119.75781480910184
24,4,17,119.78065193156993
24,4,18,119.80348905403804
24,4,19,119.82632617650614
24,4,20,119.84916329897425
24,4,21,119.87200042144235
24,4,22,119.89483754391044
24,4,23,119.91767466637855
24,4,24,119.94051178884665
24,4,25,119.96334891131474
24,4,26,119.98618603378284
24,4,27,120.00902315625095
24,4,28,120.03186027871905
24,4,29,120.05469740118714
24,4,30,120.07753452365525
24,4,31,120.10037164612335
24,4,32,120.12320876859144
24,4,33,120.14604589105954
24,4,34,120.16888301352765
24,4,35,120.19172013599575
24,4,36,120.21455725846386
24,4,37,120.23739438093195
24,4,38,120.26023150340005
24,4,39,120.28306862586815
24,4,40,120.30590574833624
24,4,41,120.32874287080435
24,4,42,120.35157999327245
24,4,43,120.37441711574056
24,4,44,120.39725423820866
24,5,0,117.38716509414189
24,5,1,117.41000221661
24,5,2,117.43283933907809
24,5,3,117.45567646154619
24,5,4,117.4785135840143
24,5,5,117.50135070648238
24,5,6,117.52418782895049
24,5,7,117.54702495141859
24,5,8,117.5698620738867
24,5,9,117.5926991963548
24,5,10,117.61553631882289
24,5,11,117.638373441291
24,5,12,117.66121056375908
24,5,13,117.68404768622719
24,5,14,117.70688480869529
24,5,15,117.7297219311634
24,5,16,117.7525590536315
24,5,17,117.77539617609959
24,5,18,117.7982332985677
24,5,19,117.8210704210358
24,5,20,117.84390754350389
24,5,21,117.86674466597199
24,5,22,117.8895817884401
24,5,23,117.9124189109082
24,5,24,117.9352560333763
24,5,25,117.9580931558444
24,5,26,117.9809302783125
24,5,27,118.0037674007806
24,5,28,118.0266045232487
24,5,29,118.0494416457168
24,5,30,118.0722787681849
24,5,31,118.095115890653
24,5,32,118.1179530131211
24,5,33,118.1407901355892
24,5,34,118.1636272580573
24,5,35,118.1864643805254
24,5,36,118.2093015029935
24,5,37,118.2321386254616
24,5,38,118.2549757479297
24,5,39,118.27781287039781
24,5,40,118.3006499928659
24,5,41,118.323487115334
24,5,42,118.34632423780211
24,5,43,118.3691613602702
24,5,44,118.3919984827383
25,0,0,128.84942209223803
25,0,1,128.87225921470613
25,0,2,128.89509633717424
25,0,3,128.9179334596423
25,0,4,128.94077058211042
25,0,5,128.96360770457852
25,0,6,128.98644482704663
25,0,7,129.00928194951473
25,0,8,129.03211907198283
25,0,9,129.05495619445094
25,0,10,129.07779331691904
25,0,11,129.10063043938715
25,0,12,129.12346756185525
25,0,13,129.14630468432333
25,0,14,129.16914180679143
25,0,15,129.19197892925953
25,0,16,129.21481605172764
25,0,17,129.23765317419574
25,0,18,129.26049029666385
25,0,19,129.28332741913192
25,0,20,129.30616454160003
25,0,21,129.32900166406813
25,0,22,129.35183878653623
25,0,23,129.37467590900434
25,0,24,129.39751303147244
25,0,25,129.42035015394055
25,0,26,129.44318727640865
25,0,27,129.46602439887675
25,0,28,129.48886152134483
25,0,29,129.51169864381293
25,0,30,129.53453576628104
25,0,31,129.55737288874914
25,0,32,129.58021001121725
25,0,33,129.60304713368535
25,0,34,129.62588425615343
25,0,35,129.64872137862153
25,0,36,129.67155850108963
25,0,37,129.69439562355774
25,0,38,129.71723274602584
25,0,39,129.74006986849395
25,0,40,129.76290699096205
25,0,41,129.78574411343016
25,0,42,129.80858123589826
25,0,43,129.83141835836634
25,0,44,129.85425548083444
25,1,0,126.84416633676769
25,1,1,126.86700345923578
25,1,2,126.88984058170388
25,1,3,126.91267770417198
25,1,4,126.93551482664009
25,1,5,126.95835194910819
25,1,6,126.9811890715763
25,1,7,127.00402619404439
25,1,8,127.02686331651249
25,1,9,127.04970043898058
25,1,10,127.07253756144868
25,1,11,127.09537468391679
25,1,12,127.11821180638489
25,1,13,127.141048928853
25,1,14,127.1638860513211
25,1,15,127.18672317378919
25,1,16,127.2095602962573
25,1,17,127.23239741872538
25,1,18,127.25523454119349
25,1,19,127.27807166366159
25,1,20,127.3009087861297
25,1,21,127.3237459085978
25,1,22,127.34658303106589
25,1,23,127.369420153534
25,1,24,127.39225727600208
25,1,25,127.41509439847019
25,1,26,127.43793152093829
25,1,27,127.4607686434064
25,1,28,127.4836057658745
25,1,29,127.5064428883426
25,1,30,127.5292800108107
25,1,31,127.5521171332788
25,1,32,127.57495425574689
25,1,33,127.59779137821499
25,1,34,127.6206285006831
25,1,35,127.6434656231512
25,1,36,127.6663027456193
25,1,37,127.68913986808741
25,1,38,127.7119769905555
25,1,39,127.73481411302359
25,1,40,127.75765123549169
25,1,41,127.7804883579598
25,1,42,127.8033254804279
25,1,43,127.826162602896
25,1,44,127.84899972536411
25,2,0,124.83891058129734
25,2,1,124.86174770376545
25,2,2,124.88458482623354
25,2,3,124.90742194870164
25,2,4,124.93025907116974
25,2,5,124.95309619363783
25,2,6,124.97593331610594
25,2,7,124.99877043857404
25,2,8,125.02160756104215
25,2,9,125.04444468351025
25,2,10,125.06728180597834
25,2,11,125.09011892844644
25,2,12,125.11295605091453
25,2,13,125.13579317338264
25,2,14,125.15863029585074
25,2,15,125.18146741831885
25,2,16,125.20430454078695
25,2,17,125.22714166325505
25,2,18,125.24997878572314
25,2,19,125.27281590819125
25,2,20,125.29565303065934
25,2,21,125.31849015312744
25,2,22,125.34132727559555
25,2,23,125.36416439806365
25,2,24,125.38700152053175
25,2,25,125.40983864299984
25,2,26,125.43267576546795
25,2,27,125.45551288793604
25,2,28,125.47835001040414
25,2,29,125.50118713287225
25,2,30,125.52402425534035
25,2,31,125.54686137780845
25,2,32,125.56969850027656
25,2,33,125.59253562274465
25,2,34,125.61537274521275
25,2,35,125.63820986768084
25,2,36,125.66104699014895
25,2,37,125.68388411261705
25,2,38,125.70672123508515
25,2,39,125.72955835755326
25,2,40,125.75239548002135
25,2,41,125.77523260248945
25,2,42,125.79806972495754
25,2,43,125.82090684742565
25,2,44,125.84374396989375
25,3,0,122.83365482582698
25,3,1,122.85649194829509
25,3,2,122.87932907076319
25,3,3,122.9021661932313
25,3,4,122.9250033156994
25,3,5,122.94784043816749
25,3,6,122.9706775606356
25,3,7,122.9935146831037
25,3,8,123.01635180557179
25,3,9,123.03918892803989
25,3,10,123.062026050508
25,3,11,123.0848631729761
25,3,12,123.10770029544419
25,3,13,123.1305374179123
25,3,14,123.1533745403804
25,3,15,123.17621166284849
25,3,16,123.19904878531659
25,3,17,123.2218859077847
25,3,18,123.2447230302528
25,3,19,123.2675601527209
25,3,20,123.290397275189
25,3,21,123.3132343976571
25,3,22,123.3360715201252
25,3,23,123.35890864259329
25,3,24,123.3817457650614
25,3,25,123.4045828875295
25,3,26,123.4274200099976
25,3,27,123.45025713246571
25,3,28,123.4730942549338
25,3,29,123.4959313774019
25,3,30,123.51876849986999
25,3,31,123.5416056223381
25,3,32,123.5644427448062
25,3,33,123.5872798672743
25,3,34,123.61011698974241
25,3,35,123.6329541122105
25,3,36,123.6557912346786
25,3,37,123.6786283571467
25,3,38,123.7014654796148
25,3,39,123.7243026020829
25,3,40,123.747139724551
25,3,41,123.76997684701911
25,3,42,123.79281396948721
25,3,43,123.8156510919553
25,3,44,123.8384882144234
25,4,0,120.82839907035665
25,4,1,120.85123619282474
25,4,2,120.87407331529285
25,4,3,120.89691043776095
25,4,4,120.91974756022904
25,4,5,120.94258468269715
25,4,6,120.96542180516525
25,4,7,120.98825892763335
25,4,8,121.01109605010146
25,4,9,121.03393317256955
25,4,10,121.05677029503765
25,4,11,121.07960741750574
25,4,12,121.10244453997385
25,4,13,121.12528166244195
25,4,14,121.14811878491005
25,4,15,121.17095590737816
25,4,16,121.19379302984625
25,4,17,121.21663015231435
25,4,18,121.23946727478246
25,4,19,121.26230439725055
25,4,20,121.28514151971865
25,4,21,121.30797864218675
25,4,22,121.33081576465486
25,4,23,121.35365288712296
25,4,24,121.37649000959105
25,4,25,121.39932713205916
25,4,26,121.42216425452726
25,4,27,121.44500137699535
25,4,28,121.46783849946345
25,4,29,121.49067562193156
25,4,30,121.51351274439966
25,4,31,121.53634986686775
25,4,32,121.55918698933586
25,4,33,121.58202411180396
25,4,34,121.60486123427205
25,4,35,121.62769835674015
25,4,36,121.65053547920826
25,4,37,121.67337260167636
25,4,38,121.69620972414447
25,4,39,121.71904684661256
25,4,40,121.74188396908066
25,4,41,121.76472109154876
25,4,42,121.78755821401685
25,4,43,121.81039533648496
25,4,44,121.83323245895306
25,5,0,118.8231433148863
25,5,1,118.8459804373544
25,5,2,118.8688175598225
25,5,3,118.8916546822906
25,5,4,118.9144918047587
25,5,5,118.9373289272268
25,5,6,118.9601660496949
25,5,7,118.983003172163
25,5,8,119.0058402946311
25,5,9,119.0286774170992
25,5,10,119.05151453956731
25,5,11,119.0743516620354
25,5,12,119.0971887845035
25,5,13,119.1200259069716
25,5,14,119.1428630294397
25,5,15,119.1657001519078
25,5,16,119.1885372743759
25,5,17,119.21137439684401
25,5,18,119.23421151931211
25,5,19,119.2570486417802
25,5,20,119.2798857642483
25,5,21,119.30272288671641
25,5,22,119.3255600091845
25,5,23,119.3483971316526
25,5,24,119.37123425412071
25,5,25,119.39407137658881
25,5,26,119.41690849905692
25,5,27,119.439745621525
25,5,28,119.46258274399311
25,5,29,119.4854198664612
25,5,30,119.5082569889293
25,5,31,119.53109411139741
25,5,32,119.55393123386551
25,5,33,119.57676835633362
25,5,34,119.5996054788017
25,5,35,119.62244260126981
25,5,36,119.64527972373791
25,5,37,119.668116846206
25,5,38,119.69095396867411
25,5,39,119.71379109114221
25,5,40,119.73662821361032
25,5,41,119.75946533607842
25,5,42,119.78230245854651
25,5,43,119.80513958101461
25,5,44,119.82797670348272
26,0,0,130.28540031298243
26,0,1,130.30823743545054
26,0,2,130.33107455791864
26,0,3,130.35391168038674
26,0,4,130.37674880285485
26,0,5,130.39958592532292
26,0,6,130.42242304779103
26,0,7,130.44526017025913
26,0,8,130.46809729272724
26,0,9,130.49093441519534
26,0,10,130.51377153766344
26,0,11,130.53660866013155
